Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","732","Sahara occidental","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","286.418","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","732","Sahara occidental","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","232.44","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","732","Sahara occidental","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","73.931","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","732","Sahara occidental","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","478.697","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","652","Saint-Barthélemy","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10.044","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","652","Saint-Barthélemy","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","5.317","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","652","Saint-Barthélemy","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","4.728","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","654","Sainte-Hélène, Ascension et Tristan da Cunha","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5.495","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","654","Sainte-Hélène, Ascension et Tristan da Cunha","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2.872","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","654","Sainte-Hélène, Ascension et Tristan da Cunha","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","2.623","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","654","Sainte-Hélène, Ascension et Tristan da Cunha","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2.442","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","654","Sainte-Hélène, Ascension et Tristan da Cunha","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","1.607","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","662","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","177.163","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","662","Sainte-Lucie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","88.031","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","662","Sainte-Lucie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","89.132","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","662","Sainte-Lucie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","145.557","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","662","Sainte-Lucie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","33.287","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","659","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","47.785","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","659","Saint-Kitts-et-Nevis","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","23.27","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","659","Saint-Kitts-et-Nevis","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","24.515","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","659","Saint-Kitts-et-Nevis","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","38.314","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","659","Saint-Kitts-et-Nevis","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","17.031","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","674","Saint-Marin","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","34.056","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","674","Saint-Marin","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","16.564","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","674","Saint-Marin","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","17.492","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","674","Saint-Marin","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0.978","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","674","Saint-Marin","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","32.422","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","663","Saint-Martin (partie française)","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","34.496","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","663","Saint-Martin (partie française)","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","16.412","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","663","Saint-Martin (partie française)","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","18.084","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","666","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5.957","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","666","Saint-Pierre-et-Miquelon","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2.961","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","666","Saint-Pierre-et-Miquelon","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","2.997","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","666","Saint-Pierre-et-Miquelon","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0.638","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","666","Saint-Pierre-et-Miquelon","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","5.682","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","336","Saint-Siège","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","0.547","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","336","Saint-Siège","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","0.26","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","336","Saint-Siège","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","0.29","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","336","Saint-Siège","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","336","Saint-Siège","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","0.792","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","670","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","105.549","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","670","Saint-Vincent-et-les Grenadines","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","54.026","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","670","Saint-Vincent-et-les Grenadines","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","51.523","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","670","Saint-Vincent-et-les Grenadines","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","52.988","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","670","Saint-Vincent-et-les Grenadines","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","56.909","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","882","Samoa","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","207.63","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","882","Samoa","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","106.119","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","882","Samoa","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","101.51","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","882","Samoa","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","160.194","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","882","Samoa","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","36.246","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","016","Samoa américaines","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","49.463","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","016","Samoa américaines","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","24.701","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","016","Samoa américaines","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","24.762","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","016","Samoa américaines","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","7.139","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","016","Samoa américaines","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","48.502","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","678","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","208.036","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","678","Sao Tomé-et-Principe","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","103.865","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","678","Sao Tomé-et-Principe","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","104.172","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","678","Sao Tomé-et-Principe","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","57.276","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","678","Sao Tomé-et-Principe","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","147.051","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","686","Sénégal","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","15157.793","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","686","Sénégal","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","7443.229","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","686","Sénégal","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","7714.564","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","686","Sénégal","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","8442.004","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","686","Sénégal","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","7408.563","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","688","Serbie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","7464.88","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","688","Serbie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","3580.054","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","688","Serbie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","3884.826","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","688","Serbie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","3872.979","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","688","Serbie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","4917.595","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","690","Seychelles","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","101.811","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","690","Seychelles","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","53.396","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","690","Seychelles","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","48.414","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","690","Seychelles","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","41.437","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","690","Seychelles","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","53.3","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","694","Sierra Leone","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","7677.565","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","694","Sierra Leone","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","3844.264","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","694","Sierra Leone","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","3833.302","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","694","Sierra Leone","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","4410.71","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","694","Sierra Leone","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3146.502","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","702","Singapour","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5764.487","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","702","Singapour","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","3012.752","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","702","Singapour","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","2751.735","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","702","Singapour","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","702","Singapour","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","5708.844","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","534","Sint Maarten (partie néerlandaise)","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","41.883","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","534","Sint Maarten (partie néerlandaise)","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","22.151","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","534","Sint Maarten (partie néerlandaise)","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","19.731","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","534","Sint Maarten (partie néerlandaise)","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","534","Sint Maarten (partie néerlandaise)","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","40.12","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","703","Slovaquie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5439.417","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","703","Slovaquie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2654.06","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","703","Slovaquie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","2785.356","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","703","Slovaquie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2519.468","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","703","Slovaquie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","2928.194","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","705","Slovénie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2098.392","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","705","Slovénie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","1045.88","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","705","Slovénie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","1052.512","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","705","Slovénie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","951.104","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","705","Slovénie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","1128.872","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","706","Somalie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","14864.221","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","706","Somalie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","7450.912","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","706","Somalie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","7413.31","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","706","Somalie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","8198.119","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","706","Somalie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","6544.404","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","729","Soudan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","40679.828","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","729","Soudan","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","20335.703","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","729","Soudan","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","20344.125","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","729","Soudan","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","26602.042","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","729","Soudan","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","13931.288","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","728","Soudan du Sud","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10658.226","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","728","Soudan du Sud","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","5269.584","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","728","Soudan du Sud","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","5388.641","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","728","Soudan du Sud","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","10142.827","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","728","Soudan du Sud","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","2432.887","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Sri Lanka","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","21506.813","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Sri Lanka","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","10385.204","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Sri Lanka","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","11121.609","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Sri Lanka","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","17038.849","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Sri Lanka","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3838.068","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","752","Suède","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10058.19","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","752","Suède","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","5047.22","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","752","Suède","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","5010.97","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","752","Suède","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","1273.943","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","752","Suède","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","8636.758","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","756","Suisse","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","8451.687","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","756","Suisse","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","4189.958","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","756","Suisse","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","4261.73","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","756","Suisse","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2224.037","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","756","Suisse","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","6251.968","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","740","Suriname","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","587.559","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","740","Suriname","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","293.536","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","740","Suriname","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","294.024","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","740","Suriname","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","191.326","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","740","Suriname","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","372.076","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","762","Tadjikistan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","8925.525","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","762","Tadjikistan","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","4486.281","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","762","Tadjikistan","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","4439.244","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","762","Tadjikistan","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","6514.203","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","762","Tadjikistan","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","2407.14","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Tchad","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","15085.884","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Tchad","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","7570.735","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Tchad","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","7515.149","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Tchad","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","11494.121","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Tchad","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3405.873","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10531.305","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","5181.228","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","5350.077","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2795.276","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","7823.027","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","70898.202","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","34594.141","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","36304.062","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","35071.057","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","33966.456","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1243.235","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","634.029","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","609.206","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","904.669","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","391.642","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","7852.795","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","3943.847","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","3908.948","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","4588.034","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3209.66","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1.486","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","0.762","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","0.724","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","1.3","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","105.415","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","52.383","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","53.032","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","82.993","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","776","Tonga","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","25.027","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","780","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1478.607","X","Ciffre de sources internationales",""
